Fpath,Labels,aux,
20190726_DATA/ZA-c-p_008/00000116.DCM,pelv,,
20190726_DATA/ZA-c-p_008/00000117.DCM,pelv,,
20190726_DATA/ZA-c-p_008/00000118.DCM,pelv,,
20190726_DATA/ZA-c-p_008/00000119.DCM,pelv,,
20190726_DATA/ZA-c-p_008/00000120.DCM,pelv,,
20190726_DATA/ZA-c-p_008/00000121.DCM,pelv,,
20190726_DATA/ZA-c-p_008/00000122.DCM,pelv,,
20190726_DATA/ZA-c-p_008/00000123.DCM,pelv,,
20190726_DATA/ZA-c-p_008/00000124.DCM,pelv,,
20190726_DATA/ZA-c-p_008/00000125.DCM,pelv,,
20190726_DATA/ZA-c-p_008/00000126.DCM,pelv,,
20190726_DATA/ZA-c-p_008/00000127.DCM,pelv,,
20190726_DATA/ZA-c-p_008/00000128.DCM,pelv,,
20190726_DATA/ZA-c-p_008/00000129.DCM,leg,,
20190726_DATA/ZA-c-p_008/00000130.DCM,leg,,
20190726_DATA/ZA-c-p_008/00000131.DCM,leg,,
20190726_DATA/ZA-c-p_009/00000001.DCM,neck,,
20190726_DATA/ZA-c-p_009/00000002.DCM,neck,,
20190726_DATA/ZA-c-p_009/00000003.DCM,neck,,
20190726_DATA/ZA-c-p_009/00000004.DCM,neck,,
20190726_DATA/ZA-c-p_009/00000005.DCM,neck,,
20190726_DATA/ZA-c-p_009/00000006.DCM,neck,,
20190726_DATA/ZA-c-p_009/00000007.DCM,neck;chest,,
20190726_DATA/ZA-c-p_009/00000008.DCM,neck;chest,,
20190726_DATA/ZA-c-p_009/00000009.DCM,neck;chest,,
20190726_DATA/ZA-c-p_009/00000010.DCM,neck;chest,,
20190726_DATA/ZA-c-p_009/00000011.DCM,neck;chest,,
20190726_DATA/ZA-c-p_009/00000012.DCM,neck;chest,,
20190726_DATA/ZA-c-p_009/00000013.DCM,neck;chest,,
20190726_DATA/ZA-c-p_009/00000014.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000015.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000016.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000017.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000018.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000019.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000020.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000021.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000022.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000023.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000024.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000025.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000026.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000027.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000028.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000029.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000030.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000031.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000032.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000033.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000034.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000035.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000036.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000037.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000038.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000039.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000040.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000041.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000042.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000043.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000044.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000045.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000046.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000047.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000048.DCM,chest,,
20190726_DATA/ZA-c-p_009/00000049.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000050.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000051.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000052.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000053.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000054.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000055.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000056.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000057.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000058.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000059.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000060.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000061.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000062.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000063.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000064.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000065.DCM,chest;abd,,
20190726_DATA/ZA-c-p_009/00000066.DCM,abd,,
20190726_DATA/ZA-c-p_009/00000067.DCM,abd,,
20190726_DATA/ZA-c-p_009/00000068.DCM,abd,,
20190726_DATA/ZA-c-p_009/00000069.DCM,abd,,
20190726_DATA/ZA-c-p_009/00000070.DCM,abd,,
20190726_DATA/ZA-c-p_009/00000071.DCM,abd,,
20190726_DATA/ZA-c-p_009/00000072.DCM,abd,,
20190726_DATA/ZA-c-p_009/00000073.DCM,abd,,
20190726_DATA/ZA-c-p_009/00000074.DCM,abd,,
20190726_DATA/ZA-c-p_009/00000075.DCM,abd,,
20190726_DATA/ZA-c-p_009/00000076.DCM,abd,,
20190726_DATA/ZA-c-p_009/00000077.DCM,abd,,
20190726_DATA/ZA-c-p_009/00000078.DCM,abd,,
20190726_DATA/ZA-c-p_009/00000079.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000080.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000081.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000082.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000083.DCM,pelv,pbone,
20190726_DATA/ZA-c-p_009/00000084.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000085.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000086.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000087.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000088.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000089.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000090.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000091.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000092.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000093.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000094.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000095.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000096.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000097.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000098.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000099.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000100.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000101.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000102.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000103.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000104.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000105.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000106.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000107.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000108.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000109.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000110.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000111.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000112.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000113.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000114.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000115.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000116.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000117.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000118.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000119.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000120.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000121.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000122.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000123.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000124.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000125.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000126.DCM,pelv,,
20190726_DATA/ZA-c-p_009/00000127.DCM,leg,,
20190726_DATA/ZA-c-p_009/00000128.DCM,leg,,
20190726_DATA/ZA-c-p_009/00000129.DCM,leg,,
20190726_DATA/ZA-c-p_009/00000130.DCM,leg,,
20190726_DATA/ZA-c-p_010/00000001.DCM,neck,,
20190726_DATA/ZA-c-p_010/00000002.DCM,neck,,
20190726_DATA/ZA-c-p_010/00000003.DCM,neck,,
20190726_DATA/ZA-c-p_010/00000004.DCM,neck,,
20190726_DATA/ZA-c-p_010/00000005.DCM,neck,,
20190726_DATA/ZA-c-p_010/00000006.DCM,neck,,
20190726_DATA/ZA-c-p_010/00000007.DCM,neck,,
20190726_DATA/ZA-c-p_010/00000008.DCM,neck;chest,,
20190726_DATA/ZA-c-p_010/00000009.DCM,neck;chest,,
20190726_DATA/ZA-c-p_010/00000010.DCM,neck;chest,,
20190726_DATA/ZA-c-p_010/00000011.DCM,neck;chest,,
20190726_DATA/ZA-c-p_010/00000012.DCM,neck;chest,,
20190726_DATA/ZA-c-p_010/00000013.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000014.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000015.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000016.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000017.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000018.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000019.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000020.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000021.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000022.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000023.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000024.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000025.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000026.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000027.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000028.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000029.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000030.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000031.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000032.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000033.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000034.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000035.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000036.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000037.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000038.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000039.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000040.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000041.DCM,chest,,
20190726_DATA/ZA-c-p_010/00000042.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000043.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000044.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000045.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000046.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000047.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000048.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000049.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000050.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000051.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000052.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000053.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000054.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000055.DCM,chest;abd,,
20190726_DATA/ZA-c-p_010/00000056.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000057.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000058.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000059.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000060.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000061.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000062.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000063.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000064.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000065.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000066.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000067.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000068.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000069.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000070.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000071.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000072.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000073.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000074.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000075.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000076.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000077.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000078.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000079.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000080.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000081.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000082.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000083.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000084.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000085.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000086.DCM,abd,,
20190726_DATA/ZA-c-p_010/00000087.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000088.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000089.DCM,pelv,,unkw
20190726_DATA/ZA-c-p_010/00000090.DCM,pelv,,unkw
20190726_DATA/ZA-c-p_010/00000091.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000092.DCM,pelv,pbone,
20190726_DATA/ZA-c-p_010/00000093.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000094.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000095.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000096.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000097.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000098.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000099.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000100.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000101.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000102.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000103.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000104.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000105.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000106.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000107.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000108.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000109.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000110.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000111.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000112.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000113.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000114.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000115.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000116.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000117.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000118.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000119.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000120.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000121.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000122.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000123.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000124.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000125.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000126.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000127.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000128.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000129.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000130.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000131.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000132.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000133.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000134.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000135.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000136.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000137.DCM,pelv,,
20190726_DATA/ZA-c-p_010/00000138.DCM,leg,,
20190726_DATA/ZA-c-p_010/00000139.DCM,leg,,
20190726_DATA/ZA-c-p_010/00000140.DCM,leg,,
20190726_DATA/ZA-c-p_010/00000141.DCM,leg,,
20190726_DATA/ZA-c-p_010/00000142.DCM,leg,,
20190726_DATA/ZA-c-p_010/00000143.DCM,leg,,
20190726_DATA/ZA-c-p_011/00000001.DCM,neck,,
20190726_DATA/ZA-c-p_011/00000002.DCM,neck,,
20190726_DATA/ZA-c-p_011/00000003.DCM,neck,,
20190726_DATA/ZA-c-p_011/00000004.DCM,neck,,
20190726_DATA/ZA-c-p_011/00000005.DCM,neck,,
20190726_DATA/ZA-c-p_011/00000006.DCM,neck,,
20190726_DATA/ZA-c-p_011/00000007.DCM,neck,,
20190726_DATA/ZA-c-p_011/00000008.DCM,neck;chest,,
20190726_DATA/ZA-c-p_011/00000009.DCM,neck;chest,,
20190726_DATA/ZA-c-p_011/00000010.DCM,neck;chest,,
20190726_DATA/ZA-c-p_011/00000011.DCM,neck;chest,,
20190726_DATA/ZA-c-p_011/00000012.DCM,neck;chest,,
20190726_DATA/ZA-c-p_011/00000013.DCM,neck;chest,,
20190726_DATA/ZA-c-p_011/00000014.DCM,neck;chest,,
20190726_DATA/ZA-c-p_011/00000015.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000016.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000017.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000018.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000019.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000020.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000021.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000022.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000023.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000024.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000025.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000026.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000027.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000028.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000029.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000030.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000031.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000032.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000033.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000034.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000035.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000036.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000037.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000038.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000039.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000040.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000041.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000042.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000043.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000044.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000045.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000046.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000047.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000048.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000049.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000050.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000051.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000052.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000053.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000054.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000055.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000056.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000057.DCM,chest,,
20190726_DATA/ZA-c-p_011/00000058.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000059.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000060.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000061.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000062.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000063.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000064.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000065.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000066.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000067.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000068.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000069.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000070.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000071.DCM,chest;abd,,
20190726_DATA/ZA-c-p_011/00000072.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000073.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000074.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000075.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000076.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000077.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000078.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000079.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000080.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000081.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000082.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000083.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000084.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000085.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000086.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000087.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000088.DCM,abd,,
20190726_DATA/ZA-c-p_011/00000089.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000090.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000091.DCM,pelv,pbone,
20190726_DATA/ZA-c-p_011/00000092.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000093.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000094.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000095.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000096.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000097.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000098.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000099.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000100.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000101.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000102.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000103.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000104.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000105.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000106.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000107.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000108.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000109.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000110.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000111.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000112.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000113.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000114.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000115.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000116.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000117.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000118.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000119.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000120.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000121.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000122.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000123.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000124.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000125.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000126.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000127.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000128.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000129.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000130.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000131.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000132.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000133.DCM,pelv,,
20190726_DATA/ZA-c-p_011/00000134.DCM,leg,,
20190726_DATA/ZA-c-p_011/00000135.DCM,leg,,
20190726_DATA/ZA-c-p_011/00000136.DCM,leg,,
20190726_DATA/ZA-c-p_011/00000137.DCM,leg,,
20190726_DATA/ZA-c-p_011/00000138.DCM,leg,,
20190726_DATA/ZA-c-p_012/00000001.DCM,neck,,
20190726_DATA/ZA-c-p_012/00000002.DCM,neck,,
20190726_DATA/ZA-c-p_012/00000003.DCM,neck,,
20190726_DATA/ZA-c-p_012/00000004.DCM,neck,,
20190726_DATA/ZA-c-p_012/00000005.DCM,neck,,
20190726_DATA/ZA-c-p_012/00000006.DCM,neck,,
20190726_DATA/ZA-c-p_012/00000007.DCM,neck;chest,,
20190726_DATA/ZA-c-p_012/00000008.DCM,neck;chest,,
20190726_DATA/ZA-c-p_012/00000009.DCM,neck;chest,,
20190726_DATA/ZA-c-p_012/00000010.DCM,neck;chest,,
20190726_DATA/ZA-c-p_012/00000011.DCM,neck;chest,,
